id_bagagem,id_bilhete,tag_bagagem,tipo,peso_kg,criado_em,atualizado_em
12579,173,11-34545,MAO,12.002977402417208,2025-11-25 22:51:36.728020,2025-11-25 22:51:36.728020
12580,25542,40-40234,DESPACHADA,10.564441332157429,2025-11-25 22:51:36.728028,2025-11-25 22:51:36.728028
12581,10181,50-85670,DESPACHADA,21.70560003004254,2025-11-25 22:51:36.728036,2025-11-25 22:51:36.728036
12582,18997,83-66780,DESPACHADA,15.92963518400869,2025-11-25 22:51:36.728044,2025-11-25 22:51:36.728044
12583,10765,72-75802,MAO,10.136369287762635,2025-11-25 22:51:36.728051,2025-11-25 22:51:36.728051
12584,5318,75-15282,DESPACHADA,17.32383546740827,2025-11-25 22:51:36.728059,2025-11-25 22:51:36.728059
12585,824,44-22087,DESPACHADA,18.86220663346459,2025-11-25 22:51:36.728066,2025-11-25 22:51:36.728066
12586,17742,06-24640,DESPACHADA,11.802936349210094,2025-11-25 22:51:36.728074,2025-11-25 22:51:36.728074
12587,12251,63-21767,MAO,7.983618162931527,2025-11-25 22:51:36.728082,2025-11-25 22:51:36.728082
12588,24406,39-03870,MAO,20.580782862496417,2025-11-25 22:51:36.728090,2025-11-25 22:51:36.728090
12589,9758,79-84034,DESPACHADA,11.87056602298582,2025-11-25 22:51:36.728097,2025-11-25 22:51:36.728097
12590,22203,00-80499,MAO,19.291016587300206,2025-11-25 22:51:36.728105,2025-11-25 22:51:36.728105
12591,16173,72-65328,DESPACHADA,19.795853272538125,2025-11-25 22:51:36.728112,2025-11-25 22:51:36.728112
12592,15010,10-23900,MAO,13.423495116567334,2025-11-25 22:51:36.728120,2025-11-25 22:51:36.728120
12593,1071,95-77133,DESPACHADA,21.611719450302928,2025-11-25 22:51:36.728128,2025-11-25 22:51:36.728128
12594,22864,09-85986,DESPACHADA,19.30761815251948,2025-11-25 22:51:36.728136,2025-11-25 22:51:36.728136
12595,10714,24-84513,MAO,16.751996650419095,2025-11-25 22:51:36.728143,2025-11-25 22:51:36.728143
12596,2198,77-27556,MAO,19.21101139348999,2025-11-25 22:51:36.728151,2025-11-25 22:51:36.728151
12597,19311,41-09597,DESPACHADA,15.549731323727126,2025-11-25 22:51:36.728158,2025-11-25 22:51:36.728158
12598,13012,81-32694,MAO,18.706288077330534,2025-11-25 22:51:36.728166,2025-11-25 22:51:36.728166
12599,10103,14-97114,MAO,22.74793471234853,2025-11-25 22:51:36.728173,2025-11-25 22:51:36.728173
12600,18678,30-67242,MAO,10.363883821343137,2025-11-25 22:51:36.728181,2025-11-25 22:51:36.728181
12601,16802,83-52554,MAO,19.33812595856792,2025-11-25 22:51:36.728188,2025-11-25 22:51:36.728188
12602,1689,07-92711,MAO,21.592323518037634,2025-11-25 22:51:36.728196,2025-11-25 22:51:36.728196
12603,14716,40-58944,DESPACHADA,12.191629365256963,2025-11-25 22:51:36.728203,2025-11-25 22:51:36.728203
12604,19030,84-51466,MAO,22.124443666077898,2025-11-25 22:51:36.728211,2025-11-25 22:51:36.728211
12605,11925,52-74014,DESPACHADA,19.17993773883005,2025-11-25 22:51:36.728219,2025-11-25 22:51:36.728219
12606,6853,56-83000,MAO,11.014942237038637,2025-11-25 22:51:36.728226,2025-11-25 22:51:36.728226
12607,6524,54-36347,DESPACHADA,6.86073826137196,2025-11-25 22:51:36.728234,2025-11-25 22:51:36.728234
12608,20171,42-27528,DESPACHADA,22.609679358119536,2025-11-25 22:51:36.728241,2025-11-25 22:51:36.728241
12609,10924,50-01194,MAO,14.562824908883293,2025-11-25 22:51:36.728249,2025-11-25 22:51:36.728249
12610,19526,55-35407,DESPACHADA,7.664245978190697,2025-11-25 22:51:36.728257,2025-11-25 22:51:36.728257
12611,4061,47-41766,DESPACHADA,19.827232846617903,2025-11-25 22:51:36.728271,2025-11-25 22:51:36.728271
12612,5678,31-28868,DESPACHADA,7.919579093807728,2025-11-25 22:51:36.728279,2025-11-25 22:51:36.728279
12613,3091,61-25985,MAO,18.72936308923842,2025-11-25 22:51:36.728286,2025-11-25 22:51:36.728286
12614,6876,02-03042,DESPACHADA,22.729222911378447,2025-11-25 22:51:36.728293,2025-11-25 22:51:36.728293
12615,22445,50-15196,DESPACHADA,21.57677580867504,2025-11-25 22:51:36.728301,2025-11-25 22:51:36.728301
12616,1331,88-28770,MAO,8.064118252954463,2025-11-25 22:51:36.728309,2025-11-25 22:51:36.728309
12617,12781,58-54769,MAO,8.123463503453436,2025-11-25 22:51:36.728316,2025-11-25 22:51:36.728316
12618,23084,22-03746,MAO,21.33118243573143,2025-11-25 22:51:36.728324,2025-11-25 22:51:36.728324
12619,4682,44-09455,MAO,15.744451223503946,2025-11-25 22:51:36.728332,2025-11-25 22:51:36.728332
12620,26693,23-52454,MAO,6.799928573977152,2025-11-25 22:51:36.728339,2025-11-25 22:51:36.728339
12621,15703,00-09506,MAO,6.7759995785003415,2025-11-25 22:51:36.728346,2025-11-25 22:51:36.728346
12622,8935,46-06357,MAO,12.114133065698006,2025-11-25 22:51:36.728354,2025-11-25 22:51:36.728354
12623,2155,10-16223,MAO,13.090633122884096,2025-11-25 22:51:36.728361,2025-11-25 22:51:36.728361
12624,18190,20-22990,DESPACHADA,12.890655010831404,2025-11-25 22:51:36.728370,2025-11-25 22:51:36.728370
12625,2994,48-97749,MAO,14.052086158945205,2025-11-25 22:51:36.728377,2025-11-25 22:51:36.728377
12626,4573,44-73570,MAO,14.862493320399674,2025-11-25 22:51:36.728384,2025-11-25 22:51:36.728384
12627,3147,64-31159,DESPACHADA,11.396333473832108,2025-11-25 22:51:36.728393,2025-11-25 22:51:36.728393
12628,7260,81-00766,MAO,13.360416238354858,2025-11-25 22:51:36.728401,2025-11-25 22:51:36.728401
12629,26708,12-14139,MAO,16.74862608602507,2025-11-25 22:51:36.728408,2025-11-25 22:51:36.728408
12630,16639,30-81390,MAO,10.40278238458994,2025-11-25 22:51:36.728416,2025-11-25 22:51:36.728416
12631,16476,69-06913,DESPACHADA,13.907948474592263,2025-11-25 22:51:36.728423,2025-11-25 22:51:36.728423
12632,3894,50-08320,MAO,13.799117709660546,2025-11-25 22:51:36.728431,2025-11-25 22:51:36.728431
12633,13095,90-32932,DESPACHADA,12.294590737412014,2025-11-25 22:51:36.728439,2025-11-25 22:51:36.728439
12634,24066,16-79490,MAO,21.36624920497628,2025-11-25 22:51:36.728446,2025-11-25 22:51:36.728446
12635,21702,92-41462,DESPACHADA,5.873391090774811,2025-11-25 22:51:36.728454,2025-11-25 22:51:36.728454
12636,14084,85-80248,MAO,15.33095064200949,2025-11-25 22:51:36.728462,2025-11-25 22:51:36.728462
12637,16245,08-64024,MAO,20.575398792770738,2025-11-25 22:51:36.728470,2025-11-25 22:51:36.728470
12638,302,66-54720,MAO,8.694253507425044,2025-11-25 22:51:36.728477,2025-11-25 22:51:36.728477
12639,26386,10-78784,MAO,20.86640522825199,2025-11-25 22:51:36.728485,2025-11-25 22:51:36.728485
12640,11077,63-40265,DESPACHADA,10.2043743905182,2025-11-25 22:51:36.728492,2025-11-25 22:51:36.728492
12641,23676,68-30174,MAO,7.465783153630298,2025-11-25 22:51:36.728500,2025-11-25 22:51:36.728500
12642,6376,12-91208,MAO,22.158922968547813,2025-11-25 22:51:36.728507,2025-11-25 22:51:36.728507
12643,282,69-65698,MAO,14.68391526094889,2025-11-25 22:51:36.728515,2025-11-25 22:51:36.728515
12644,16039,27-05935,DESPACHADA,10.158889271939028,2025-11-25 22:51:36.728522,2025-11-25 22:51:36.728522
12645,17388,27-35436,MAO,6.216505506476702,2025-11-25 22:51:36.728530,2025-11-25 22:51:36.728530
12646,21200,84-60000,DESPACHADA,19.378330287397215,2025-11-25 22:51:36.728537,2025-11-25 22:51:36.728537
12647,12137,54-18155,DESPACHADA,19.90326237762118,2025-11-25 22:51:36.728545,2025-11-25 22:51:36.728545
12648,25500,92-91693,MAO,8.303474760847303,2025-11-25 22:51:36.728552,2025-11-25 22:51:36.728552
12649,1769,87-18371,DESPACHADA,16.42166092859692,2025-11-25 22:51:36.728560,2025-11-25 22:51:36.728560
12650,20343,84-37193,MAO,5.378264851242777,2025-11-25 22:51:36.728567,2025-11-25 22:51:36.728567
12651,24814,47-14102,MAO,15.271212555756176,2025-11-25 22:51:36.728575,2025-11-25 22:51:36.728575
12652,10556,64-44265,MAO,22.664013851686406,2025-11-25 22:51:36.728582,2025-11-25 22:51:36.728582
12653,6698,58-08625,DESPACHADA,5.795087342309465,2025-11-25 22:51:36.728590,2025-11-25 22:51:36.728590
12654,1886,85-44263,MAO,21.809809660860296,2025-11-25 22:51:36.728598,2025-11-25 22:51:36.728598
12655,16184,76-14663,MAO,13.202542060368097,2025-11-25 22:51:36.728606,2025-11-25 22:51:36.728606
12656,5959,35-69898,DESPACHADA,10.596134223133397,2025-11-25 22:51:36.728613,2025-11-25 22:51:36.728613
12657,19461,71-84539,MAO,10.18389521300695,2025-11-25 22:51:36.728621,2025-11-25 22:51:36.728621
12658,14162,69-16306,MAO,11.091881891098808,2025-11-25 22:51:36.728628,2025-11-25 22:51:36.728628
12659,9639,41-39440,MAO,9.07132830289081,2025-11-25 22:51:36.728636,2025-11-25 22:51:36.728636
12660,13454,49-20188,MAO,7.536266142457699,2025-11-25 22:51:36.728644,2025-11-25 22:51:36.728644
12661,392,60-27849,DESPACHADA,17.533843493040415,2025-11-25 22:51:36.728651,2025-11-25 22:51:36.728651
12662,18986,22-57159,DESPACHADA,7.09747780960089,2025-11-25 22:51:36.728658,2025-11-25 22:51:36.728658
12663,23408,50-58665,DESPACHADA,17.880099794489315,2025-11-25 22:51:36.728666,2025-11-25 22:51:36.728666
12664,16269,29-76965,DESPACHADA,21.78875839690471,2025-11-25 22:51:36.728673,2025-11-25 22:51:36.728673
12665,10452,59-39626,MAO,21.736803829519232,2025-11-25 22:51:36.728681,2025-11-25 22:51:36.728681
12666,13311,04-77527,MAO,5.766626623222079,2025-11-25 22:51:36.728688,2025-11-25 22:51:36.728688
12667,1233,37-35553,DESPACHADA,15.685380696041502,2025-11-25 22:51:36.728696,2025-11-25 22:51:36.728696
12668,15184,23-19905,DESPACHADA,7.151718012854234,2025-11-25 22:51:36.728703,2025-11-25 22:51:36.728703
12669,5354,14-07092,MAO,5.565043550257343,2025-11-25 22:51:36.728711,2025-11-25 22:51:36.728711
12670,26735,61-86322,MAO,9.69756567128293,2025-11-25 22:51:36.728718,2025-11-25 22:51:36.728718
12671,8812,36-98845,DESPACHADA,21.99345860928854,2025-11-25 22:51:36.728725,2025-11-25 22:51:36.728725
12672,2234,80-88535,MAO,10.861679164130672,2025-11-25 22:51:36.728733,2025-11-25 22:51:36.728733
12673,404,21-44160,MAO,13.265909760590603,2025-11-25 22:51:36.728740,2025-11-25 22:51:36.728740
12674,821,34-01895,MAO,11.22776376908817,2025-11-25 22:51:36.728749,2025-11-25 22:51:36.728749
12675,3530,62-52556,DESPACHADA,7.101369915069207,2025-11-25 22:51:36.728757,2025-11-25 22:51:36.728757
12676,912,46-72457,DESPACHADA,13.705762567415137,2025-11-25 22:51:36.728764,2025-11-25 22:51:36.728764
12677,17786,01-19703,DESPACHADA,6.6610104653360125,2025-11-25 22:51:36.728772,2025-11-25 22:51:36.728772
12678,15982,74-51911,MAO,19.626242838140115,2025-11-25 22:51:36.728779,2025-11-25 22:51:36.728779
12679,20092,46-23180,DESPACHADA,8.345147970557445,2025-11-25 22:51:36.728787,2025-11-25 22:51:36.728787
12680,3338,86-88215,MAO,14.08106368147654,2025-11-25 22:51:36.728795,2025-11-25 22:51:36.728795
12681,3043,95-90608,DESPACHADA,5.343572149103045,2025-11-25 22:51:36.728803,2025-11-25 22:51:36.728803
12682,16892,25-39524,MAO,7.121345602034436,2025-11-25 22:51:36.728810,2025-11-25 22:51:36.728810
12683,8123,18-50350,MAO,7.496606027913222,2025-11-25 22:51:36.728818,2025-11-25 22:51:36.728818
12684,2379,49-17562,MAO,8.227983556730194,2025-11-25 22:51:36.728826,2025-11-25 22:51:36.728826
12685,25367,39-77612,MAO,10.625008866849162,2025-11-25 22:51:36.728833,2025-11-25 22:51:36.728833
12686,26457,38-48143,DESPACHADA,15.782561077650042,2025-11-25 22:51:36.728841,2025-11-25 22:51:36.728841
12687,21494,24-00810,DESPACHADA,12.541777666572301,2025-11-25 22:51:36.728849,2025-11-25 22:51:36.728849
12688,11046,95-50511,MAO,5.43715679613787,2025-11-25 22:51:36.728856,2025-11-25 22:51:36.728856
12689,18727,99-99246,MAO,22.028157417921765,2025-11-25 22:51:36.728864,2025-11-25 22:51:36.728864
12690,13074,77-01871,DESPACHADA,21.603206350285813,2025-11-25 22:51:36.728872,2025-11-25 22:51:36.728872
12691,12988,11-55311,DESPACHADA,21.32049694315674,2025-11-25 22:51:36.728880,2025-11-25 22:51:36.728880
12692,2733,70-92443,MAO,19.043001058966524,2025-11-25 22:51:36.728887,2025-11-25 22:51:36.728887
12693,9505,22-42616,MAO,14.553322284264013,2025-11-25 22:51:36.728992,2025-11-25 22:51:36.728992
12694,9225,94-41719,MAO,20.74213256600818,2025-11-25 22:51:36.729029,2025-11-25 22:51:36.729029
12695,4139,75-27764,DESPACHADA,22.074554676821343,2025-11-25 22:51:36.729042,2025-11-25 22:51:36.729042
12696,15546,52-40768,DESPACHADA,10.981545881420942,2025-11-25 22:51:36.729052,2025-11-25 22:51:36.729052
12697,25812,34-35308,DESPACHADA,14.144715054835315,2025-11-25 22:51:36.729060,2025-11-25 22:51:36.729060
12698,9059,48-16740,DESPACHADA,11.30018053789739,2025-11-25 22:51:36.729069,2025-11-25 22:51:36.729069
12699,15876,11-97415,MAO,17.435829802686477,2025-11-25 22:51:36.729078,2025-11-25 22:51:36.729078
12700,8754,55-99190,DESPACHADA,15.684105612893525,2025-11-25 22:51:36.729087,2025-11-25 22:51:36.729087
12701,2532,98-07162,DESPACHADA,14.138748955965378,2025-11-25 22:51:36.729094,2025-11-25 22:51:36.729094
12702,14285,51-89629,DESPACHADA,18.43255969952609,2025-11-25 22:51:36.729102,2025-11-25 22:51:36.729102
12703,15558,23-70509,DESPACHADA,14.524285981673543,2025-11-25 22:51:36.729110,2025-11-25 22:51:36.729110
12704,23633,39-76695,DESPACHADA,7.338169311433442,2025-11-25 22:51:36.729118,2025-11-25 22:51:36.729118
12705,8246,13-71732,MAO,21.69263914486822,2025-11-25 22:51:36.729126,2025-11-25 22:51:36.729126
12706,23333,46-10657,DESPACHADA,6.099513372990594,2025-11-25 22:51:36.729133,2025-11-25 22:51:36.729133
12707,5583,68-28626,DESPACHADA,6.359950108174284,2025-11-25 22:51:36.729141,2025-11-25 22:51:36.729141
12708,25490,93-86732,DESPACHADA,22.21922628386851,2025-11-25 22:51:36.729149,2025-11-25 22:51:36.729149
12709,26594,98-36379,DESPACHADA,14.709984567889707,2025-11-25 22:51:36.729156,2025-11-25 22:51:36.729156
12710,26328,49-92498,DESPACHADA,10.79357252089828,2025-11-25 22:51:36.729164,2025-11-25 22:51:36.729164
12711,8178,40-50233,MAO,7.716043547959631,2025-11-25 22:51:36.729172,2025-11-25 22:51:36.729172
12712,1093,75-23723,MAO,12.771663545283541,2025-11-25 22:51:36.729179,2025-11-25 22:51:36.729179
12713,10725,96-46111,DESPACHADA,19.660103741721578,2025-11-25 22:51:36.729187,2025-11-25 22:51:36.729187
12714,16121,70-76452,MAO,8.035269789142102,2025-11-25 22:51:36.729195,2025-11-25 22:51:36.729195
12715,4220,39-52228,MAO,16.843696350696945,2025-11-25 22:51:36.729203,2025-11-25 22:51:36.729203
12716,6494,69-54744,MAO,22.095436449029325,2025-11-25 22:51:36.729211,2025-11-25 22:51:36.729211
12717,10830,03-77615,MAO,22.14374976984428,2025-11-25 22:51:36.729218,2025-11-25 22:51:36.729218
12718,4857,68-14598,DESPACHADA,12.689089933078337,2025-11-25 22:51:36.729226,2025-11-25 22:51:36.729226
12719,755,94-75364,MAO,18.582602000507,2025-11-25 22:51:36.729234,2025-11-25 22:51:36.729234
12720,7313,83-61507,MAO,20.779223774483988,2025-11-25 22:51:36.729241,2025-11-25 22:51:36.729241
12721,18621,18-17856,MAO,21.02233856221532,2025-11-25 22:51:36.729249,2025-11-25 22:51:36.729249
12722,16018,44-64179,DESPACHADA,13.477131886730561,2025-11-25 22:51:36.729257,2025-11-25 22:51:36.729257
12723,10200,02-51445,MAO,20.7697815680772,2025-11-25 22:51:36.729265,2025-11-25 22:51:36.729265
12724,14374,06-58424,MAO,10.337440802231308,2025-11-25 22:51:36.729273,2025-11-25 22:51:36.729273
12725,16445,50-72002,DESPACHADA,13.13084070538066,2025-11-25 22:51:36.729281,2025-11-25 22:51:36.729281
12726,22844,79-39222,MAO,12.015018314592322,2025-11-25 22:51:36.729289,2025-11-25 22:51:36.729289
12727,17285,34-46979,MAO,7.643241728313562,2025-11-25 22:51:36.729297,2025-11-25 22:51:36.729297
12728,10032,45-03138,DESPACHADA,10.859529905783253,2025-11-25 22:51:36.729304,2025-11-25 22:51:36.729304
12729,11569,79-16421,MAO,16.62180974863859,2025-11-25 22:51:36.729312,2025-11-25 22:51:36.729312
12730,13827,44-70506,MAO,16.7790454653746,2025-11-25 22:51:36.729319,2025-11-25 22:51:36.729319
12731,25137,16-08544,MAO,14.586880841720475,2025-11-25 22:51:36.729327,2025-11-25 22:51:36.729327
12732,21928,59-48308,DESPACHADA,11.105599095587767,2025-11-25 22:51:36.729334,2025-11-25 22:51:36.729334
12733,20793,85-76182,DESPACHADA,11.995850377742684,2025-11-25 22:51:36.729342,2025-11-25 22:51:36.729342
12734,19999,13-05287,DESPACHADA,6.628133154303679,2025-11-25 22:51:36.729350,2025-11-25 22:51:36.729350
12735,497,40-54062,DESPACHADA,8.601855332748531,2025-11-25 22:51:36.729358,2025-11-25 22:51:36.729358
12736,19775,44-81276,DESPACHADA,7.323093966930341,2025-11-25 22:51:36.729365,2025-11-25 22:51:36.729365
12737,8498,61-90581,MAO,11.21674379355622,2025-11-25 22:51:36.729374,2025-11-25 22:51:36.729374
12738,25322,14-60976,MAO,9.88632326060555,2025-11-25 22:51:36.729382,2025-11-25 22:51:36.729382
12739,26052,75-84780,DESPACHADA,9.279332882604734,2025-11-25 22:51:36.729390,2025-11-25 22:51:36.729390
12740,16440,94-86861,DESPACHADA,13.573386219701803,2025-11-25 22:51:36.729398,2025-11-25 22:51:36.729398
12741,441,21-70289,MAO,21.37591151921154,2025-11-25 22:51:36.729405,2025-11-25 22:51:36.729405
12742,11530,89-44829,DESPACHADA,10.823679874635104,2025-11-25 22:51:36.729413,2025-11-25 22:51:36.729413
12743,10184,68-14331,MAO,21.197748338584535,2025-11-25 22:51:36.729420,2025-11-25 22:51:36.729420
12744,18452,54-19512,DESPACHADA,19.303592718079532,2025-11-25 22:51:36.729428,2025-11-25 22:51:36.729428
12745,8750,68-41482,MAO,17.465118118333365,2025-11-25 22:51:36.729435,2025-11-25 22:51:36.729435
12746,13692,55-91713,MAO,18.685146307284,2025-11-25 22:51:36.729444,2025-11-25 22:51:36.729444
12747,23997,96-58048,MAO,17.32522566132554,2025-11-25 22:51:36.729451,2025-11-25 22:51:36.729451
12748,10730,64-44298,DESPACHADA,14.756904395537415,2025-11-25 22:51:36.729459,2025-11-25 22:51:36.729459
12749,20179,32-55862,MAO,10.586052998461138,2025-11-25 22:51:36.729467,2025-11-25 22:51:36.729467
12750,26327,35-66606,DESPACHADA,10.765650060326825,2025-11-25 22:51:36.729474,2025-11-25 22:51:36.729474
12751,23897,99-33595,MAO,19.60911167762337,2025-11-25 22:51:36.729482,2025-11-25 22:51:36.729482
12752,26500,22-69268,DESPACHADA,9.010174051928498,2025-11-25 22:51:36.729489,2025-11-25 22:51:36.729489
12753,391,00-21397,MAO,16.86899691161525,2025-11-25 22:51:36.729496,2025-11-25 22:51:36.729496
12754,9580,98-93208,DESPACHADA,14.631712163025611,2025-11-25 22:51:36.729504,2025-11-25 22:51:36.729504
12755,25356,62-99737,DESPACHADA,17.640255832006595,2025-11-25 22:51:36.729511,2025-11-25 22:51:36.729511
12756,16781,61-22399,MAO,19.71034919738179,2025-11-25 22:51:36.729519,2025-11-25 22:51:36.729519
12757,4043,67-57335,DESPACHADA,14.292547167774696,2025-11-25 22:51:36.729527,2025-11-25 22:51:36.729527
12758,2244,21-00495,MAO,10.898213879931319,2025-11-25 22:51:36.729535,2025-11-25 22:51:36.729535
12759,14737,41-16474,DESPACHADA,20.899946771564114,2025-11-25 22:51:36.729542,2025-11-25 22:51:36.729542
12760,1436,62-15028,DESPACHADA,7.259106745913935,2025-11-25 22:51:36.729550,2025-11-25 22:51:36.729550
12761,6774,97-60669,DESPACHADA,7.7147026982218865,2025-11-25 22:51:36.729557,2025-11-25 22:51:36.729557
12762,1081,91-96938,DESPACHADA,20.3403518545883,2025-11-25 22:51:36.729567,2025-11-25 22:51:36.729567
12763,24655,04-44703,MAO,21.301726840554547,2025-11-25 22:51:36.729575,2025-11-25 22:51:36.729575
12764,5523,04-59201,DESPACHADA,19.360128437960427,2025-11-25 22:51:36.729582,2025-11-25 22:51:36.729582
12765,6342,32-82103,MAO,5.487606811845007,2025-11-25 22:51:36.729590,2025-11-25 22:51:36.729590
12766,26911,68-12192,MAO,7.130275360325912,2025-11-25 22:51:36.729598,2025-11-25 22:51:36.729598
12767,17562,06-76537,MAO,13.270222485027483,2025-11-25 22:51:36.729605,2025-11-25 22:51:36.729605
12768,8558,89-98322,DESPACHADA,8.577713524738902,2025-11-25 22:51:36.729613,2025-11-25 22:51:36.729613
12769,8673,65-83503,MAO,15.682377809292205,2025-11-25 22:51:36.729621,2025-11-25 22:51:36.729621
12770,6,03-23265,DESPACHADA,8.806043394637417,2025-11-25 22:51:36.729628,2025-11-25 22:51:36.729628
12771,18784,18-98010,DESPACHADA,7.170527055733924,2025-11-25 22:51:36.729636,2025-11-25 22:51:36.729636
12772,16985,81-62291,DESPACHADA,17.817998742490463,2025-11-25 22:51:36.729643,2025-11-25 22:51:36.729643
12773,25278,51-18887,DESPACHADA,12.60921811060718,2025-11-25 22:51:36.729651,2025-11-25 22:51:36.729651
12774,306,92-80491,DESPACHADA,17.777161128193338,2025-11-25 22:51:36.729658,2025-11-25 22:51:36.729658
12775,520,66-30661,MAO,7.7377618651156475,2025-11-25 22:51:36.729666,2025-11-25 22:51:36.729666
12776,14272,77-00731,DESPACHADA,13.384743036860716,2025-11-25 22:51:36.729674,2025-11-25 22:51:36.729674
12777,7467,57-33243,DESPACHADA,17.488675295688154,2025-11-25 22:51:36.729681,2025-11-25 22:51:36.729681
12778,24389,38-81138,DESPACHADA,19.112388410685355,2025-11-25 22:51:36.729689,2025-11-25 22:51:36.729689
12779,7775,85-69288,DESPACHADA,18.60784107993175,2025-11-25 22:51:36.729696,2025-11-25 22:51:36.729696
12780,18137,97-33539,DESPACHADA,20.945867521462016,2025-11-25 22:51:36.729704,2025-11-25 22:51:36.729704
12781,5363,97-64101,MAO,22.73456257527128,2025-11-25 22:51:36.729712,2025-11-25 22:51:36.729712
12782,14232,32-39311,MAO,8.225051354278708,2025-11-25 22:51:36.729719,2025-11-25 22:51:36.729719
12783,23345,52-09734,DESPACHADA,11.56071984341867,2025-11-25 22:51:36.729727,2025-11-25 22:51:36.729727
12784,10468,36-90814,DESPACHADA,16.737559183697023,2025-11-25 22:51:36.729734,2025-11-25 22:51:36.729734
12785,12368,30-82417,DESPACHADA,12.773424642496925,2025-11-25 22:51:36.729742,2025-11-25 22:51:36.729742
12786,15112,41-67500,DESPACHADA,14.248904405817717,2025-11-25 22:51:36.729750,2025-11-25 22:51:36.729750
12787,12781,57-34437,DESPACHADA,22.96166354476019,2025-11-25 22:51:36.729757,2025-11-25 22:51:36.729757
12788,8850,79-34040,DESPACHADA,12.809560752776154,2025-11-25 22:51:36.729764,2025-11-25 22:51:36.729764
12789,257,07-21380,DESPACHADA,9.103674350413314,2025-11-25 22:51:36.729772,2025-11-25 22:51:36.729772
12790,18455,76-91316,MAO,19.790583740695258,2025-11-25 22:51:36.729779,2025-11-25 22:51:36.729779
12791,13347,32-25376,DESPACHADA,5.984780283661997,2025-11-25 22:51:36.729787,2025-11-25 22:51:36.729787
12792,19072,32-87660,MAO,10.960401026531667,2025-11-25 22:51:36.729795,2025-11-25 22:51:36.729795
12793,25781,39-96882,MAO,21.767777917151097,2025-11-25 22:51:36.729802,2025-11-25 22:51:36.729802
12794,13341,81-79276,MAO,8.672904725554478,2025-11-25 22:51:36.729810,2025-11-25 22:51:36.729810
12795,14560,45-47583,DESPACHADA,14.198547219428622,2025-11-25 22:51:36.729818,2025-11-25 22:51:36.729818
12796,3699,98-41511,MAO,16.85135337551649,2025-11-25 22:51:36.729826,2025-11-25 22:51:36.729826
12797,21712,40-57185,MAO,22.68655110033683,2025-11-25 22:51:36.729833,2025-11-25 22:51:36.729833
12798,25537,02-45799,MAO,12.180893790368554,2025-11-25 22:51:36.729841,2025-11-25 22:51:36.729841
12799,4716,76-46325,MAO,16.686459488200555,2025-11-25 22:51:36.729848,2025-11-25 22:51:36.729848
12800,6090,86-26769,DESPACHADA,22.796508315063235,2025-11-25 22:51:36.729856,2025-11-25 22:51:36.729856
12801,12522,73-45261,DESPACHADA,8.296660673005519,2025-11-25 22:51:36.729864,2025-11-25 22:51:36.729864
12802,10282,20-76078,DESPACHADA,14.53144360720616,2025-11-25 22:51:36.729871,2025-11-25 22:51:36.729871
12803,18342,79-00915,DESPACHADA,10.73265106408753,2025-11-25 22:51:36.729879,2025-11-25 22:51:36.729879
12804,15777,73-07695,MAO,14.720697266128578,2025-11-25 22:51:36.729887,2025-11-25 22:51:36.729887
12805,9386,26-30257,DESPACHADA,15.469958623728823,2025-11-25 22:51:36.729894,2025-11-25 22:51:36.729894
12806,2815,67-89722,MAO,6.104386388029504,2025-11-25 22:51:36.729902,2025-11-25 22:51:36.729902
12807,7463,90-37447,MAO,13.128946110161708,2025-11-25 22:51:36.729911,2025-11-25 22:51:36.729911
12808,9636,51-99978,DESPACHADA,18.43700803302478,2025-11-25 22:51:36.729918,2025-11-25 22:51:36.729918
12809,1374,83-50468,MAO,22.54356409938938,2025-11-25 22:51:36.729926,2025-11-25 22:51:36.729926
12810,19838,74-05742,DESPACHADA,16.151396173942153,2025-11-25 22:51:36.729934,2025-11-25 22:51:36.729934
12811,13492,59-01318,MAO,19.49437218256157,2025-11-25 22:51:36.729942,2025-11-25 22:51:36.729942
12812,3454,61-61581,MAO,19.875766811782487,2025-11-25 22:51:36.729950,2025-11-25 22:51:36.729950
12813,18608,53-64811,MAO,20.474708119055308,2025-11-25 22:51:36.729958,2025-11-25 22:51:36.729958
12814,25847,15-94765,MAO,18.82808635284411,2025-11-25 22:51:36.729974,2025-11-25 22:51:36.729974
12815,3749,17-23842,DESPACHADA,14.218516422814465,2025-11-25 22:51:36.729986,2025-11-25 22:51:36.729986
12816,12136,48-52672,DESPACHADA,18.46660255117906,2025-11-25 22:51:36.730002,2025-11-25 22:51:36.730002
12817,20372,73-24148,MAO,7.917761298875154,2025-11-25 22:51:36.730010,2025-11-25 22:51:36.730010
12818,5124,70-74348,MAO,21.251754886852297,2025-11-25 22:51:36.730018,2025-11-25 22:51:36.730018
12819,18899,71-79910,DESPACHADA,6.617423504216659,2025-11-25 22:51:36.730026,2025-11-25 22:51:36.730026
12820,24079,21-67725,MAO,7.684734078275792,2025-11-25 22:51:36.730034,2025-11-25 22:51:36.730034
12821,17995,85-00898,MAO,8.56006494275374,2025-11-25 22:51:36.730041,2025-11-25 22:51:36.730041
12822,19349,98-65000,MAO,20.622275692783298,2025-11-25 22:51:36.730049,2025-11-25 22:51:36.730049
12823,12484,66-83251,MAO,5.927308770249061,2025-11-25 22:51:36.730057,2025-11-25 22:51:36.730057
